gene_id,MC10-IP,MC10-Input,MC21-IP,MC21-Input,MC22-IP,MC22-Input,MC9-IP,MC9-Input,Petro11-IP,Petro11-Input,Petro12-IP,Petro12-Input,Petro23-IP,Petro23-Input,Petro24-IP,Petro24-Input
gene31798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene31799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.16406,469,351,960,405,319,273,275,560,331,271,234,554,239,515,97,235
gene31635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene31791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene31792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.9977,1,142,15,51,1,85,1,53,1,89,1,191,1,74,3,50
gene31794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene31795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene31796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene31797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.34999,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1
MSTRG.34998,1,14,1,10,1,11,1,30,1,16,1,1,1,15,1,6
MSTRG.34995,1,12,1,3,1,5,1,5,1,3,1,5,1,1,1,2
MSTRG.34994,1,5,1,1,1,17,1,23,1,10,1,3,1,10,1,13
MSTRG.34997,1,1,1,1,1,1,1,3,1,1,1,1,1,1,49,1
MSTRG.34996,1,1,1,1,1,1,1,13,1,2,1,1,1,1,1,1
MSTRG.34991,1,6,1,1,1,27,1,9,1,10,1,27,1,11,1,77
MSTRG.34990,1,1,1,28,1,1,1,1,1,1,1,9,1,1,1,1
MSTRG.34993,1,1,1,28,1,1,1,1,1,4,1,1,1,1,1,1
MSTRG.34992,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1
MSTRG.49618,1,13,1,1,1,1,1,1,58,18,1,65,204,52,15,32
MSTRG.41466,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1
MSTRG.34667,1,107,1,93,1,61,1,119,1,105,1,242,1,239,126,181
MSTRG.34666,1,149,1,75,1,169,1,324,149,176,1,373,15,335,95,433
MSTRG.34665,1,1,1,1,1,1,1,1,1,1,1,10,102,14,1,1
MSTRG.34664,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1
MSTRG.34663,1,16,1,72,1,32,1,44,1,24,1,56,1,1,1,48
MSTRG.34662,281,940,547,752,45,1160,1,746,1236,1476,1601,3611,2245,4665,1216,2755
gene7211,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
MSTRG.34660,1,51,1,16,1,13,1,56,1,43,1,10,1,1,52,18
gene32059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.43278,1,1,1,1,1,7,1,19,1,1,1,1,1,1,1,2
MSTRG.34669,217,531,1359,661,1,556,102,541,127,389,686,933,612,855,1,558
MSTRG.34668,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,6
MSTRG.36294,1,3,1,1,1,1,1,1,1,2,1,10,1,20,1,1
MSTRG.36295,1,1,1,1,1,1,1,22,1,10,1,1,1,29,1,6
MSTRG.36296,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,5
MSTRG.36297,1,1,1,56,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.36290,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,4
MSTRG.36291,1,1,1,35,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.31019,1,190,1,124,1,150,1,233,1,163,110,324,85,238,76,101
MSTRG.7366,1,13,1,13,1,14,1,17,1,1,1,34,1,8,1,23
MSTRG.31017,1,3,1,1,1,1,1,1,1,1,1,12,1,4,1,1
MSTRG.31016,1,1,1,1,1,3,1,1,116,1,1,47,41,9,1,17
MSTRG.31015,1,18,1,1,1,9,1,22,1,5,1,20,1,20,1,6
MSTRG.31014,1,204,1,446,1,177,1,281,1,104,1,347,1,305,1,141
MSTRG.31013,1,14,1,7,1,3,1,37,1,2,1,43,1,1,1,2
MSTRG.36299,1,124,323,247,1,74,1,148,1,90,186,150,1,461,94,198
MSTRG.31011,1,4,1,15,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.31010,14,378,2,212,1049,378,1,264,967,462,274,1090,3,1299,1,789
MSTRG.7364,1,4,1,9,1,1,1,1,1,1,1,1,1,1,1,1
gene32052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene31237,1,9,1,1,1,4,1,26,1,1,1,24,1,31,1,14
MSTRG.7810,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1
MSTRG.7362,1,30,1,46,1,30,1,121,1,35,1,101,1,31,48,36
MSTRG.50916,1,1,1,1,1,1,1,10,1,1,1,3,1,1,1,1
MSTRG.43099,1,1,1,17,1,1,1,1,1,1,1,3,1,1,1,1
gene32050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.7360,1,23,1,42,1,17,1,20,1,1,1,14,1,3,2,7
MSTRG.36748,1,8,1,72,1,3,1,19,1,5,1,1,1,1,1,6
MSTRG.36749,1,841,172,756,1774,1020,7,657,841,1137,1024,2637,5784,2550,1028,1609
MSTRG.36746,1,13,1,23,1,13,1,31,1,3,1,42,1,10,1,1
MSTRG.41689,1,544,1,520,3,623,1,462,612,570,148,1022,1,1010,29,600
MSTRG.36744,1,335,1,347,1,166,1,328,1,115,57,243,1,172,1,234
MSTRG.36745,1,294,297,140,1,195,1,212,2,138,1,408,1,179,1,156
MSTRG.36742,1,20,334,1,1,31,1,11,1,24,1,14,1,1,1,20
MSTRG.36743,1,1,1,22,1,6,1,1,1,1,1,1,1,2,1,1
MSTRG.36740,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.36741,1,11,5,39,37,23,1,8,1,31,1,129,1,107,1,59
MSTRG.19620,1,7,1,13,1,4,1,4,1,6,1,10,1,10,1,6
MSTRG.5592,1,4,1,17,1,65,1,6,1,3,1,29,1,3,1,24
gene30662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.5590,1,483,7,352,87,323,3,219,598,417,11,812,1,779,1,461
MSTRG.28226,1,9,1,1,1,61,1,31,1,49,1,168,1,90,45,29
MSTRG.28227,1,1,1,1,1,6,1,1,1,28,1,32,1,42,1,36
MSTRG.28224,1,116,3,35,4,79,1,57,48,89,2,155,44,169,3,123
MSTRG.28225,1,123,84,165,392,242,27,108,490,558,66,768,170,1141,317,797
MSTRG.28222,1,3,1,1,1,2,1,2,1,1,1,2,1,2,1,1
MSTRG.28223,1,108,232,237,1,145,1,211,594,224,1,562,1,272,1,143
MSTRG.28220,1,1,1,1,1,1,1,1,1,1,16,1,1,4,1,1
MSTRG.28221,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1
MSTRG.43095,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1
MSTRG.28228,1,51,1,24,327,108,1,59,651,158,1,343,1,210,1,90
MSTRG.28229,1,323,51,286,1720,543,1,236,420,622,885,1855,2576,2495,469,930
MSTRG.20752,1,41,1,14,1,26,1,29,1,5,1,15,1,16,1,39
MSTRG.20753,317,361,1,191,1266,392,263,396,86,368,583,1120,1,648,70,458
MSTRG.20750,1,3,1,1,1,1,1,10,1,1,1,3,1,1,1,1
MSTRG.20751,1,7,1,30,1,33,1,42,1,88,60,247,1,238,1,152
MSTRG.20756,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1
MSTRG.20757,1,1,1,53,1,1,1,1,1,7,1,1,1,9,1,7
MSTRG.20754,1,46,1,1,1,18,1,8,1,17,1,1,1,25,1,63
MSTRG.20755,2,1,1,1,1,1,1,1,1,3,368,1,1,1,1,1
MSTRG.20758,3,3,1,41,1,9,1,18,1,13,5,15,1,31,11,14
MSTRG.20759,1,1,1,1,1,1,38,1,1,1,1,1,1,1,1,1
gene4744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene4745,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1
MSTRG.39797,1,29,1,1,1,9,1,1,1,3,1,1,1,1,1,7
gene15920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.5526,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,2
gene30669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.27908,1,12,1,60,1,4,1,2,1,10,1,20,1,3,1,11
MSTRG.27909,1,12,1,1,1,1,1,1,1,1,1,1,1,3,1,1
MSTRG.27902,1,1,1,92,1,19,1,1,1,1,1,11,1,1,1,18
MSTRG.27903,1,334,831,199,10,214,1,302,112,189,1,307,1,203,1,185
MSTRG.27900,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
MSTRG.27901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.27906,1,341,1,291,1,146,14,167,198,114,1,254,1,349,1,127
MSTRG.27907,1,15,1,1,1,1,1,46,1,1,1,1,1,36,1,12
MSTRG.27904,1,18,1,1,1,28,1,1,1,23,1,18,1,29,1,12
MSTRG.27905,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1
gene24785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene24784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.8804,1,201,1,173,1,154,1,149,2,118,1,223,1,79,17,82
MSTRG.45804,1,1,1,1,1,3,1,18,1,1,1,1,1,1,1,1
MSTRG.31909,1,9,1,1,1,23,1,10,1,31,1,197,1,127,1,49
MSTRG.31908,1,187,1,277,1,183,1,285,1,162,1,338,1,352,1,194
MSTRG.31905,1,138,1,153,1,135,214,43,1,117,1,202,1,208,1,102
gene24781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene21722,1,2,1,7,1,8,1,2,1,1,1,1,1,1,1,1
gene21723,1,1,1,1,1,5,1,1,1,5,1,1,1,1,1,1
gene21724,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1
MSTRG.31900,1,88,1,59,1,47,1,48,263,60,1,202,1,180,122,84
MSTRG.31903,1,94,1,45,1,29,1,8,1,41,166,177,1,98,1,87
MSTRG.45802,1,1,1,1,1,55,1,1,1,6,1,1,1,7,1,8
gene30461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
gene30463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene30462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.35219,1,2,1,1,1,1,1,13,1,1,1,10,1,1,1,1
MSTRG.5359,1,1,33,7,1,8,1,19,1,1,1,1,1,3,1,4
gene30467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene30466,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.35215,1,13,1,2,1,1,1,2,1,2,1,15,1,1,1,1
MSTRG.5355,1,75,1,99,1,302,1,49,1,248,1,742,1,1163,383,609
MSTRG.5356,2,56,122,77,1,18,2,12,2,17,1,55,1,94,39,37
MSTRG.35216,1,66,1,157,2,49,1,75,1,123,1,204,1,174,77,83
MSTRG.5350,1,66,1,44,1,12,1,18,1,26,1,72,1,16,1,15
MSTRG.35210,1,1,1,1,1,4,1,11,1,1,1,1,1,2,1,1
MSTRG.5352,1,1,1,1,52,1,1,1,1,1,1,1,1,1,1,1
MSTRG.5353,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1
MSTRG.28482,1,1,1,13,1,1,1,1,1,3,1,1,1,1,1,1
MSTRG.28483,1,383,1,227,218,268,1,324,41,290,2,612,1,621,1,306
MSTRG.28480,1,1,1,26,1,1,1,5,1,2,1,1,1,1,1,1
MSTRG.28481,1,181,3999,240,54,198,1,213,199,275,1,630,1,489,1,331
MSTRG.28486,1,1,1,1,1,1,1,1,1,1,1,30,1,2,1,1
MSTRG.28487,1,40,1,34,1,23,1,33,1,37,1,91,1,76,1,17
MSTRG.28484,1,1,1,1,1,5,1,10,1,1,1,1,1,1,1,2
MSTRG.28485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,116,1
MSTRG.28488,1,19,1,2,1,3,1,1,1,9,1,1,1,3,1,1
MSTRG.28489,1,54,1,17,1,21,1,18,153,6,1,51,1,50,1,61
MSTRG.25221,1,1,1,3,1,8,1,1,1,1,1,14,1,6,1,2
MSTRG.25220,1,46,1,55,1,40,3,59,1,8,1,32,1,30,1,7
MSTRG.37505,1,15,3,1,1,1,1,2,1,6,1,26,1,1,1,1
MSTRG.37504,1,1,1,94,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.25225,1,503,254,334,190,526,1,438,1,312,58,387,722,403,283,303
MSTRG.25224,1,9,1,1,1,6,1,26,214,1,1,28,1,44,1,19
MSTRG.37501,1,195,2,205,1,270,1,91,1,246,26,575,1,550,40,475
MSTRG.37500,1,5,1,1,1,1,1,8,1,5,1,1,1,26,1,9
gene9211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.25228,1,191,1,256,1,168,684,125,72,227,1,372,1,359,175,231
gene9212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene9215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene9214,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.37509,1,15,1,1,1,1,1,1,1,6,1,1,1,17,1,1
MSTRG.37508,1,92,1645,48,298,140,1,43,284,273,1,466,1,503,275,461
MSTRG.29575,1,22,1,20,1,15,1,12,1,3,1,29,1,2,1,1
MSTRG.29574,2,4,1,58,1,19,1,12,1,3,1,1,1,1,1,4
MSTRG.29577,1,1,1,2,45,2,1,4,221,5,1,1,1,21,1,2
MSTRG.29576,1,196,276,118,4,202,55,81,233,112,72,234,3,149,1,88
MSTRG.29571,1,25,1,48,1,37,1,63,1,29,1,27,31,35,1,22
MSTRG.29570,1,22,1,111,1,57,1,6,1,87,141,224,1,324,1,133
MSTRG.29573,1,86,1,64,1,30,1,59,1,53,1,132,1,91,1,74
MSTRG.29572,1,21,1,2,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.29579,1,16,1,1,1,6,1,2,1,1,1,1,1,9,1,1
MSTRG.29578,1,12,1,22,149,61,1,36,1,42,1,163,1,58,1,53
gene19357,1,1,1,1,1,10,1,26,1,17,1,1,1,1,1,1
MSTRG.19417,1,205,2335,71,1,152,1,80,1,86,94,260,1,254,1,136
MSTRG.48866,1,1,326,1,1,1,1,1,135,49,64,1,1,224,1,134
MSTRG.48867,1,9,1,8,1,4,1,17,1,7,42,17,1,13,5,10
MSTRG.48864,1,1,403,1,1,6,1,1,1,1,1,1,1,1,1,1
MSTRG.48865,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1
MSTRG.48862,1,119,269,70,2,116,1,165,2,35,1,110,1,128,1,63
MSTRG.48863,1,1,1,1,1,5,1,1,1,1,1,28,1,1,1,1
MSTRG.48860,1,1,1,1,1,1,1,1,1,1,1,354,1,8,1,1
MSTRG.48861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.23830,1,17,55,1,1,12,1,24,2,19,238,39,1,9,1,18
MSTRG.48868,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1
MSTRG.48869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1
MSTRG.29689,1,20,1,3,1,3,1,2,1,1,1,19,1,1,1,8
MSTRG.29688,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1
MSTRG.29687,1,5,1,5,1,6,1,14,1,3,1,5,1,1,1,2
MSTRG.29686,1,4,1,1,1,5,1,13,1,4,1,1,1,1,1,1
MSTRG.29685,1,17,1,1,1,1,1,1,1,4,1,1,1,1,1,4
gene30722,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
MSTRG.29683,1,90,1,64,1,153,1,70,1,105,1,307,1,263,349,88
MSTRG.29682,1,578,118,201,1,452,1,344,303,636,47,1324,1,1012,357,720
MSTRG.29681,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1
MSTRG.29680,1,104,1,39,1,58,1,66,1,14,1,196,1,66,1,194
gene19688,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1
gene19687,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.16759,1,1,1,36,1,1,1,1,1,1,1,1,1,24,1,1
MSTRG.16758,1,1,1,12,1,1,1,19,1,1,1,1,1,1,1,1
MSTRG.16757,1,536,2,428,1,301,3,501,3,214,2,423,611,205,12,169
MSTRG.16756,1,18,1,1,1,10,1,2,1,13,1,1,1,29,1,9
MSTRG.16755,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.16754,1,103,1,10,1,68,1,60,158,50,123,229,1,128,75,26
MSTRG.16753,1,15,1,20,1,10,1,31,1,16,1,5,513,7,1,10
MSTRG.16752,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1
MSTRG.16751,1,1,1,1,1,1,1,1,1,1,1,3,1,19,1,1
MSTRG.16750,1,442,1,308,965,417,1,546,219,388,100,692,1,628,1,451
MSTRG.22620,2,1,1,41,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.22621,78,16,128,4,1251,8,1,8,30,16,1,57,107,55,36,12
MSTRG.22622,2,23,3,114,2,6,2,16,2,4,4,5,1,4,2,4
MSTRG.22623,1,366,516,226,7,228,1,531,106,122,1,250,1,145,1,88
MSTRG.22624,1,8,1,1,1,40,1,12,1,6,1,14,1,49,1,18
MSTRG.22625,1,23,1,49,1,10,1,42,1,32,1,39,1,1,1,17
MSTRG.22626,1,31,1,1,1,10,1,4,1,12,1,48,1,18,1,67
MSTRG.22627,1,7,1,1,1,2,1,1,1,1,2,1,1,2,1,1
MSTRG.22628,1,10,1,1,1,9,1,1,1,1,1,26,1,22,1,7
MSTRG.22629,1,369,1,371,491,461,1,445,99,380,315,854,1,640,111,443
MSTRG.26750,1,1,1,1,1,1,1,1,1,5,1,35,1,37,1,1
MSTRG.26751,1,13,1,1,1,1,1,27,1,4,1,24,1,3,1,1
MSTRG.26752,1,1,1,1,1,2,1,14,1,1,1,1,1,1,1,1
MSTRG.26753,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.26754,2,1,1,1,1,1,1,15,1,1,1,1,1,2,1,1
MSTRG.26755,1,2,1,1,1,1,1,1,1,1,1,20,1,1,1,4
MSTRG.26756,1,27,1,10,1,20,1,12,1,22,1,65,1,51,1,29
MSTRG.26757,1,1,1,1,1,1,1,28,1,1,1,15,1,1,1,4
MSTRG.26758,1,6,1,6,1,14,1,2,1,1,1,6,1,1,1,2
MSTRG.26759,1,65,2,24,1,78,1,28,79,23,54,190,1,49,1,25
gene26181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene26180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene26182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene30721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene26842,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1
MSTRG.1277,1,3,1,1,1,2,1,17,1,1,1,1,1,1,1,3
MSTRG.11190,1,4,1,57,1,6,1,1,1,1,1,2,1,1,1,1
MSTRG.11191,1,1,1,1,1,16,1,6,1,1,1,1,1,4,1,7
MSTRG.22998,1,46,1,22,1,45,1,68,1,5,1,7,1,5,1,1
MSTRG.11193,1,79,1,156,1,55,1,153,1,68,1,243,1,178,1,110
MSTRG.11194,1,1,1,1,1,1,1,1,1,1,1,37,1,1,1,1
MSTRG.11195,311,610,1,465,562,432,306,286,1,419,396,1046,1,958,74,568
MSTRG.11196,1,45,2,95,1,27,1,78,1,22,1,96,1,24,1,8
MSTRG.11197,1,18,1,1,1,1,1,5,1,3,1,1,1,1,1,1
MSTRG.22992,1,145,1,34,1,102,1,73,1,79,1,175,3,138,1,80
MSTRG.22993,1,8,21,1,1,1,1,30,1,5,1,1,1,1,1,9
MSTRG.22990,321,1269,4,916,800,1124,1,1267,142,656,284,1451,104,793,37,533
MSTRG.22991,1,106,1,143,1,130,1,106,368,192,1,442,1,457,1,262
MSTRG.22996,1,1,1,7,1,1,1,12,1,7,1,1,1,7,1,1
MSTRG.22997,1,5,1,1,1,1,1,13,1,3,1,1,1,1,1,2
MSTRG.22994,1,1,1,1,1,6,1,40,1,1,1,1,1,4,1,1
MSTRG.22995,1,1,1,21,1,1,1,1,1,1,1,1,1,1,1,1
gene16267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene16266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene16265,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1
gene30726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene16260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene22400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.26283,825,14,1,2,1,30,1,8,1,7,1,36,1,3,1,6
MSTRG.26280,1,1,6,1,1,3,125,4,262,21,1,43,1,32,110,8
MSTRG.26281,1385,2323,2984,1406,3424,1838,348,1822,875,2256,498,4082,2,2788,471,1953
MSTRG.26286,1,1,1,1,1,3,1,1,1,1,1,16,1,3,1,12
MSTRG.26287,1,12,1,15,1,22,1,42,1,23,2,93,1,43,1,44
MSTRG.26284,2,3,2,57,2,1,1,11,1,3,1,29,2,1,1,3
gene16268,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3
MSTRG.33085,1,218,1,45,1,201,1,150,1,230,1,629,1,277,168,270
MSTRG.34001,1,18,1,1,1,1,1,1,1,9,1,45,1,57,1,38
gene28582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.44650,1,1,1,1,1,1,1,22,1,1,1,1,1,2,1,1
gene18555,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1
gene18554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene19594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene12018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene12019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene12017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene30724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene19591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.8105,1,44,1,1,1,1,1,6,1,1,1,1,1,26,1,1
MSTRG.46635,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1
gene19593,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,17
MSTRG.27487,1,1,1,38,1,1,1,1,1,1,1,10,1,1,1,3
MSTRG.27486,1,1,1,17,1,7,1,9,1,1,1,10,1,3,1,1
MSTRG.24668,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1
MSTRG.24669,1,29,1,2,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.27483,1,2,1,1,1,12,1,1,1,1,1,1,1,1,1,1
MSTRG.27482,1,20,236,1,517,10,1,51,2,10,21,22,1,27,1,28
MSTRG.27481,1,28,1,1,1,18,1,1,1,1,1,1,1,1,1,1
MSTRG.27480,1,30,1,10,1,14,1,53,1,13,1,2,1,9,1,5
MSTRG.24662,1,28,1,1,1,32,1,1,1,3,3,2,1,8,1,1
MSTRG.24663,1,1,1,126,1,7,1,1,1,1,1,1,1,1,1,1
MSTRG.24660,1,30,1,1,1,9,1,59,1,6,1,30,1,1,1,8
MSTRG.24661,1,4,1,39,1,1,1,3,1,1,1,1,1,1,1,2
MSTRG.24666,1,34,1,8,1,11,1,19,1,1,1,1,1,1,1,6
MSTRG.24667,1,35,1,1,1,1,1,10,1,1,1,1,1,1,1,5
MSTRG.24664,1,2,1,23,1,1,1,1,1,5,1,1,1,1,1,1
MSTRG.24665,1,11,1,1,1,1,1,36,1,1,1,24,1,1,1,1
gene26962,1,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1
MSTRG.27159,1,23,1,13,1,7,1,3,1,11,1,31,1,9,1,5
MSTRG.27158,1,15,1,26,1,11,1,7,1,7,1,2,1,16,1,17
gene24128,1,1,1,1,1,1,1,7,1,1,1,12,1,1,1,7
MSTRG.15479,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.15478,1,2,1,14,1,4,1,2,1,1,1,1,1,1,1,1
MSTRG.27151,1,1,1,24,1,1,1,20,1,1,1,1,1,8,1,1
gene24124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.15475,1,121,211,45,1,28,1,22,1,72,1,86,1,46,1,29
MSTRG.15474,1,1,1,1,1,1,1,1,1,1,1,29,1,1,1,1
MSTRG.27155,220,21,1,1,1,1,1,1,1,2,1,1,1,1,1,1
MSTRG.27154,1,1,1,1,1,3,1,19,1,1,1,1,1,16,1,1
gene24123,1,1,1,1,1,1,1,1,1,6,1,1,1,8,1,1
MSTRG.15470,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1
MSTRG.9147,1,2,4,1,1,1,1,13,1,3,1,1,2051,9,73,1
MSTRG.24598,1,18,2,1,1,32,1,10,1,8,1,53,1,14,1,19
MSTRG.24599,1,1,1,1,1,1,1,1,1,1,42,3,1,1,1,1
MSTRG.45935,1,10,1,27,1,4,1,8,1,1,1,1,1,3,1,1
MSTRG.24594,1,1,1,1,1,4,1,24,1,1,1,1,1,7,1,1
MSTRG.24595,1,1,1,37,1,1,1,1,1,1,1,1,1,1,1,5
MSTRG.24596,1,1,1,1,1,19,1,51,1,3,1,1,1,1,1,1
MSTRG.24597,1,7,41,59,1,55,1,1,1,126,1,313,1,271,1,158
MSTRG.24590,1,7,1,22,1,6,1,14,1,4,1,4,1,1,1,1
MSTRG.24591,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1,1
MSTRG.46636,1,5,1,19,1,4,1,1,1,1,1,1,1,9,1,1
MSTRG.24593,1,1,1,14,1,6,1,1,1,1,1,5,1,1,1,6
MSTRG.28798,1,53,1,71,1,30,1,55,1,27,1,11,1,19,1,13
gene30728,1,10,1,1,1,1,1,1,1,1,1,21,1,9,1,1
gene26560,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.17831,1,44,594,59,204,53,1,90,1,43,29,79,161,124,58,85
MSTRG.17830,1,1,1,1,1,1,1,31,1,1,1,1,1,1,1,1
MSTRG.17833,1,1,1,18,1,1,1,1,1,5,1,1,1,1,1,1
MSTRG.17832,1,2,1,1,1,3,1,20,1,1,1,20,1,1,1,1
MSTRG.17835,1924,2049,4872,1252,169,1297,593,1475,431,739,11,2077,1,1025,131,668
MSTRG.17834,1,46,1,115,1,20,1,99,1,12,1,49,1,63,1,19
MSTRG.46578,2,1,3,1,1,4,1,5,3,3,1,5,271,10,1,14
MSTRG.46579,1,6,1,1,1,2,1,8,1,3,1,1,1,4,1,2
MSTRG.46576,1,16,1,1,1,1,1,1,2,1,1,8,1,18,30,8
MSTRG.17838,1,28,1,16,1,1,1,3,62,4,1,3,1,1,1,1
MSTRG.46574,2,1,1,2,1,1,1,1,2,1,1,11,1,3,1,5
MSTRG.46575,1,73,1,109,1,38,1,127,1,49,1,53,1,168,1,89
MSTRG.46572,1,12,1,1,1,1,1,1,1,4,1,1,1,24,1,14
MSTRG.28794,1,376,527,200,129,304,1,199,1,343,103,593,1,707,1,704
MSTRG.46570,101,193,2341,87,1214,335,1,116,364,303,269,541,500,790,341,519
MSTRG.46571,1,2,1,1,1,1,1,11,1,11,1,1,1,25,1,1
gene2513,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1
MSTRG.34273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
